,title,cited_by_count,AGRI,ARTS,BIOC,BUSI,CENG,CHEM,COMP,DECI,DENT,EART,ECON,ENER,ENGI,ENVI,HEAL,IMMU,MATE,MATH,MEDI,MULT,NEUR,NURS,PHAR,PHYS,PSYC,SOCI,VETE
668,An Assessment of the Residual Stress of Pipelines Subjected to Localized Large Deformations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Elucidations of Present Situation of Preparedness for Natural Disasters at Home in Japan and its Effective Factors,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,correlation between rheumatoid arthritis and chronic periodontitis: a systematic review and meta-analysis,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,"Correction to ‘the oral health landscape in Singapore: A commentary on key features, challenges and future policies’(Community Dent Oral Epidemiol., (2024), 52, (259–264), 10.1111/cdoe.12927)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Prevalence of hypomineralized second primary molars and association with socioeconomic characteristics and dental caries in a Brazilian population of preschoolers: a cross-sectional study,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Strain and stress responses of the springback and rerounding processes of dented pipelines,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Ultimate internal pressure bearing capacity of unconstrained and constrained X80 oil and gas pipelines with three typical dents,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,"Tailoring the Use of 8-Hydroxyquinolines for the Facile Separation of Iron, Dysprosium and Neodymium",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,TECHNOLOGY OF MINIMALLY INVASIVE SURGICAL CORRECTION FUNNEL-SHAPED DEFORMATION OF THE CHEST IN CHILDREN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,"Risk Assessment of Rubber Tapping A Case Study: Pa Phayom District, Phatthalung Province, Thailand",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Waitlist Outcomes for Pediatric Heart Transplantation in the Current Era: An Analysis of the Pediatric Heart Transplant Society Database,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Reduced sleep quality defines a subtype of obsessive-compulsive disorder with lower Glx levels in the resting thalamus and worse response inhibition,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Risk Prediction of Heart Disease using Deep SHAP Techniques,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Volumetric Water Content and Soil Temperature Dependent Irrigation System: An IoT based Approach,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"P rimary care A dherence T o H eart F ailure guidelines in D iagnosis, e valuation and R outine management (PATHFINDER): A randomised controlled trial protocol",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Hybrid approach for end-stage heart failure treatment in a 6-month-old baby,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Effect of electroacupuncture combined with rehabilitation training on hypertension: A systematic review and meta-analysis,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,An Effective Average Tax Rate as the Deciding Factor in Tax Competitiveness in the Context of Foreign Investment Influx,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Application of endoscopic retrograde appendicitis therapy for acute appedictis in children,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,The role of cardiologist in the multidisciplinary approach of Gorlin Syndrome: report of a case of supraventricular arrhythmias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,"Corrigendum to: Phenotyping heart failure patients for iron deficiency and use of intravenous iron therapy: data from the S wedish H eart F ailure R egistry (European Journal of Heart Failure, (2021), 23, 11, (1844-1854), 10.1002/ejhf.2338)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,The Effectiveness of Spraying Nano Bone Ash and Palm Oil Empty Fruit Bunch Ash on Characteristics of Rice in Salibu System Plus Earthworms,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,The Research Progress and Problems of Rare Earth Elements of Rare Earth Rich Clay Rock Permian Xuanwei Formation in the Yunnan-Guizhou Border Region,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Has the profile of heart transplantation recipients changed within the last three decades?,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Endoscopic Treatment of GERD in Patients With Obesity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,A CEGAR-Based Static-Dynamic Approach to Verifying Full Regular Properties of C Programs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,The soil crisis: the need to treat as a global health problem and the pivotal role of microbes in prophylaxis and therapy,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Longitudinal trends and outcomes of adult heart transplantation in the U.S.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,"Corrigendum to: Role of cardiovascular imaging in cancer patients receiving cardiotoxic therapies: a position statement on behalf of the H eart F ailure A ssociation (HFA), the E uropean A ssociation of C ardiovascular I maging (EACVI) and the Cardio-Oncology C ouncil of the E uropean S ociety of C ardiology (ESC) (European Journal of Heart Failure, (2020), 22, 9, (1504-1524), 10.1002/ejhf.1957)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,A Survey on Text Mining Tools and Techniques support early testcase prediction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Use of li ght fraction as h an d inter-shale cla y in the pro duction of eart hqua ke-resistant bric ks,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,"An Assessment of the Temporal Variability in the Annual Cycle of Daily Antarctic Sea Ice in the NCAR Community Earth System Model, Version 2: A Comparison of the Historical Runs With Observations",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Multi-agent simulation of the Moroccan Takaful insurance sector,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Development of Sex-Stratified Prediction Models for Recurrent Venous Thromboembolism: A Danish Nationwide Cohort Study,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,The simulation performance analysis of the EAHE open system with finned iron pipes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Endoscopic Therapy for GERD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Investigations of atomic disorder and grain growth kinetics in polycrystalline La<inf>2</inf>Zr<inf>2</inf>O<inf>7</inf>,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Apply GNSS-reflectometry technique for wind retrieval in typhoon condition,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Validation of a novel single lead ambulatory ECG monitor – Cardiostat™ – Compared to a standard ECG Holter monitoring,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Hybrid data regression model based on the generalized adaptive resonance theory neural network,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Statistical Prediction of Probable Seismic Hazard Zonation of Iran Using Self-organized Artificial Intelligence Model,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Earth's insolation variation and its incorporation into physical and mathematical climate models,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,The New Renewable Energy Consumption Policy of Rare Earth Metals to Build Indonesia's National Energy Security,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Environmental education research in Brazil: some highlights from theses and dissertations,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Homeostasis model assessment of insulin resistance in non-diabetic heart failure patients: A case-control investigation at tertiary care Hospitals of Karachi,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,"Emergency airway response team (EART) documentation criteria, feasibility, and usability",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Emergency Airway Response Team Simulation Training: A Nursing Perspective,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Adaptive Network Trained Controller for Automotive Steering Systems,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Viscosity prediction of the carbon dioxide loaded aqueous solutions of alkanolamines: Thermodynamic approach,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Grain scale rare eart element distribution in coal fry ash,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Novel endoscopic antireflux procedures: Do they have a role in patients with hiatus hernia?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Evaluation of a Single Family Low Energy Building in Cold Climate,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,"Counselling with reality therapy, second edition",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Early antiretroviral treatment (eART) limits viral diversity over time in a long-term HIV viral suppressed perinatally infected child,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Clinical outcomes with ABO antibody titer variability in a multicenter study of ABO-incompatible kidney transplantation in the United Kingdom,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Modeling Physical Stability of Amorphous Solids Based on Temperature and Moisture Stresses,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Endoscopic Options for Gastroesophageal Reflux: Where Are We Now and What Does the Future Hold?,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,A next-generation sequencing approach to identify gene mutations in early- and late-onset hypertrophic cardiomyopathy patients of an Italian cohort,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Technical Note: Evaluation of a 160-mm/256-row CT scanner for whole-heart quantitative myocardial perfusion imaging,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,"Comprehensive Emergency Airway Response Team (EART) training and education: Impact on team effectiveness, personnel confidence, and protocol knowledge",18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,ACROSS: A framework for multi-cultural interlinking of web taxonomies,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,"Missed opportunities of inclusion in a cohort of HIV-infected children to initiate antiretroviral treatment before the age of two in West Africa, 2011 to 2013",16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Early Initiation Rather Than Prolonged Duration of Antiretroviral Therapy in HIV Infection Contributes to the Normalization of CD8 T-Cell Counts,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Product-level performancemodels for the tandem-lmission: Forest structure case study,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Invited Commentary: Pulmonary Regurgitation in Tetralogy of Fallot: Can Circulatory Modeling Help Us Avert Right Ventricular Failure?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Room impulse response simulation based on equal-area ray tracing,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,EART: Enhancing an energy aware routing protocol in cluster based wireless sensor networks,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,A novel acute retroviral syndrome severity score predicts the key surrogate markers for HIV-1 disease progression,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,"""Socotra - The island of dragon's blood"" - Exhibition of photographys by Herman Iżycki at the Museum of the Eart PAS",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Oxygen diffusion in Sr<inf>3</inf>YCo<inf>4</inf>O<inf>10.5</inf>: An electrical conductivity relaxation and thermogravimetric analysis approach,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Emissivity analyses of materials candidate for Eart's atmosphere re-entry from space missions,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Exploring environmental model catalogs,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Investigation of seismic performance of multi-storey timber buildings within the framework of the series project,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,"Vaticaffinol, a resveratrol tetramer, exerts more preferable immunosuppressive activity than its precursor in vitro and in vivo through multiple aspects against activated T lymphocytes",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,"Significant reduction in mitral regurgitation after transcatheter aortic valve implantation in a patient with severe degenerative aortic valve disease, moderate to severe mitral regurgitation, and normal ejection fraction",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Effects of J<inf>2</inf> perturbations on multi-tethered satellite formations,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Antioxidant response after the operations for congenital heart diseases,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Cardiac transthyretin amyloidosis,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Induced pluripotent stem cells for cardiac repair,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Infrared study of Er<sup>3+</sup>/Yb<sup>3+</sup> co-doped GeO<inf>2</inf>-PbO-Bi<inf>2</inf>O<inf>3</inf> glass,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,EART: Energy aware routing algorithm for realizing the reliability and timeliness in wireless sensor networks,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,The European energy crisis and the US natural gas market dynamics: a structural VAR investigation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,"Corrigendum to “Rural road stimulus and the role of matching mandates on economic recovery in China” [J. Dev. Econ. 166, (January 2024), 103211](S0304387823001670)(10.1016/j.jdeveco.2023.103211)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,"Corrigendum to ‘Unpacking a multi-faceted program to build sustainable income for the very poor’ [J. Dev. Econ., 155 (2022) 102781](S0304387821001401)(10.1016/j.jdeveco.2021.102781)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,"How to make land use policy decisions: Integrating science and economics to deliver connected climate, biodiversity, and food objectives",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,Stock Mispricing and Firm Innovation: Evidence from an Emerging Equity Market,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Generalized Fractional Risk Process,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Monetary Policy and Unemployment in Morocco: A DSGE Model Approach with Labor Market Frictions and Nash Wage Bargaining,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,One-sided matching markets with endowments: equilibria and algorithms,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,"Analyzing time–frequency connectedness between cryptocurrencies, stock indices, and benchmark crude oils during the COVID-19 pandemic",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Measurement error in longitudinal earnings data: evidence from Germany,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,"Corrigendum to “Defector politicians and economic growth: Evidence from India” [Eur. J. Polit. Econ. 79 (2023) 102442] (European Journal of Political Economy (2023) 79, (S0176268023000861), (10.1016/j.ejpoleco.2023.102442))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Constructing and validating authentic assessments: the case of a new technology-based assessment of economic literacy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Local fiscal competition and deficits in China,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Economic and labour market impacts of migration in Austria: an agent-based modelling approach,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,"Correction to: Universal health coverage in the context of population ageing: catastrophic health expenditure and unmet need for healthcare (Health Economics Review, (2024), 14, 1, (8), 10.1186/s13561-023-00475-2)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Illicit Events Evaluation on the Dark Web Using NSGA-2 Algorithms Based on Energy Consumption,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Implicit knowledge in unawareness structures,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,ECON-ESG factors on energy efficiency: Fostering sustainable development in ECON-growth-paradox countries,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,A characterization of the Owen value via sign symmetries,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,The Moral Status of Pecuniary Externalities,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,"Firm Heterogeneity, Home Market Effect, and Gravity Equation in an Oligopoly",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,"Exploring the link between CO<inf>2</inf> emissions, health expenditure, and economic growth in Türkiye: evidence from the ARDL model",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Contests on networks,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Protective effect of dihydromyricetin on intestinal epithelium in weaned pigs upon enterotoxigenic Escherichia coli challenge,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Study on physical properties and snow-melting performance of multilayer composite conductive-pervious concrete for improving the snow-melting efficiency and energy consumption of ECON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,"Retraction notice to “ Towards sustainable development: How does ESG performance promotes corporate green transformation” (International Review of Financial Analysis (2024) 91, (S1057521923004982), (10.1016/j.irfa.2023.102982))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,"Erratum to “Remittances, financial development, and income inequality: A panel quantile regression approach” [Int. Econ. 175 (2023) 171-186, (S2110701723000525), (10.1016/j.inteco.2023.07.003)]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,"Corrigendum to “A reformulation of the bank lending channel under multiple prudential regulations” [Econ. Modell. 114 (2022) 1–16/105916] (Economic Modelling (2022) 114, (S0264999322001626), (10.1016/j.econmod.2022.105916))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Facilitating Authentic Practice and Content Acquisition Through Competition: The Econ Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,AN examination of linear factor models in U.K. stock returns in the presence of dynamic trading,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Constructing alternative unemployment statistics in China,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,"Output, employment, and price effects of U.S. narrative tax changes: a factor-augmented vector autoregression approach",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Testing the aggregation of goods and services without separability using panel data,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,A tale of declining public provision and burgeoning private supplements,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Process innovation is technology transfer too! How entrepreneurial businesses manage product and process innovation,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Jurisdictional homogeneity and coterminous local government borders: a comparison of counties in New Jersey and New York State,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,From the eco-calypse to the infocalypse: the importance of building a new culture for protecting the infosphere,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Too complex to digest? Federal tax bills and their processing in US financial markets,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Visualization Analysis of ESG Financial Performance Research Based on Bibliometrics and VOSviewer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Temperature and Economic Growth: Comment on the Published Article by Kiley,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,On Crafting Effective Theoretical Contributions for Empirical Papers in Economics of Information Systems: Some Editorial Reflections,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Investigating the Relationship between Energy Consumption and Environmental Degradation with the Moderating Influence of Technological Innovation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Corrigendum: “Empirical Challenges for Estimating Moral Hazard Effects of Crop Insurance on Pesticide Use” (Journal of Agricultural and Resource Economics (2024) 49:2 (63–80) DOI:10.22004/ag.econ.338998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
